,time_casa,time_visitante,totalgolsht,possebolacasaht,possebolavisitanteht,chutescasaht,chutesvisitanteht,chutesnogolcasaht,chutesnogolvisitanteht,chutesforagolcasaht,chutesforagolvisitanteht,chutesbloqueadoscasaht,chutesbloqueadosvisitanteht,cornercasaht,cornervisitanteht,chutesdentroareacasaht,chutesdentroareavisitanteht,chutesforaareacasaht,chutesforaareavisitanteht,defesasgoleirocasaht,defesasgoleirovisitanteht,passescasaht,passesvisitanteht,passescertoscasaht,passescertosvisitanteht,duelosganhoscasaht,duelosganhosvisitanteht,disputasaereasvencidascasaht,disputasaereasvencidasvisitanteht,PSH,PSD,PSA,vencedorft
842,Everton,Newcastle,1,61,39,7,2,2,0,4,1,1,1,1,0,2,0,5,2,0,1,290,174,82,75,32,26,7,5,1.68,4.27,5.23,H
843,Watford,Tottenham,0,34,66,2,5,1,0,1,4,0,1,1,7,1,3,1,2,0,1,150,269,66,79,25,24,14,7,5.5,4.19,1.66,H
844,Watford,Chelsea,0,44,56,6,6,2,2,4,2,0,2,3,4,5,3,1,3,2,2,191,254,76,82,31,21,16,14,4.32,3.43,2.01,D
845,Crystal Palace,Newcastle,4,56,44,6,4,3,2,1,0,2,2,2,1,3,3,3,1,1,0,239,191,83,72,27,29,6,7,1.69,4.04,5.53,H
846,Brighton,Bournemouth,1,49,51,2,5,0,2,2,3,0,0,2,0,0,3,2,2,1,0,240,252,80,79,16,33,6,14,2.32,3.29,3.49,A
847,Middlesbrough,Liverpool,1,39,61,6,6,3,1,0,3,3,2,4,1,3,5,3,1,0,3,195,303,86,88,27,25,6,7,6.48,4.28,1.58,A
848,West Ham,Arsenal,0,50,50,8,6,1,1,6,4,1,1,4,0,4,3,4,3,1,1,250,246,84,83,17,19,2,5,3.53,3.85,2.1,H
849,Southampton,Watford,1,61,39,7,3,3,1,4,2,0,0,1,0,2,1,5,2,0,4,306,190,83,73,21,27,5,9,1.88,3.68,4.64,D
850,Norwich,Man United,0,37,63,3,8,1,1,0,1,2,6,1,3,3,2,0,6,1,1,154,277,67,80,28,24,8,6,4.59,3.68,1.88,A
851,Man United,Bournemouth,2,61,39,10,2,5,1,4,0,1,1,7,1,9,1,1,1,0,4,289,191,87,81,23,19,8,3,1.27,6.55,12.75,D
852,Southampton,Bournemouth,2,68,32,9,2,2,0,2,1,5,1,4,0,7,2,2,0,0,0,353,170,90,75,20,21,7,9,1.55,4.37,6.88,H
853,Middlesbrough,Burnley,0,62,38,6,2,0,0,3,2,3,0,1,1,3,1,3,1,0,0,270,166,87,79,20,21,9,8,2.42,3.15,3.45,D
854,Southampton,Tottenham,2,43,57,5,8,2,2,3,4,0,2,2,6,2,6,4,2,1,2,184,233,73,83,23,20,3,9,5.72,4.14,1.66,D
855,Bournemouth,Sunderland,2,65,35,6,6,4,2,2,0,0,4,2,1,4,4,2,2,1,3,263,143,86,71,17,30,4,8,1.63,4.27,5.78,A
856,Burnley,Tottenham,0,40,60,6,6,1,2,2,2,3,2,2,4,4,2,2,4,2,1,174,275,71,81,25,22,13,10,6.07,3.91,1.67,A
857,Sunderland,Bournemouth,0,38,62,9,7,2,4,6,1,1,2,1,4,4,3,5,4,3,2,196,310,77,85,31,24,10,7,3.02,3.6,2.37,A
858,West Brom,Everton,1,47,53,3,5,2,0,1,4,0,1,3,3,1,3,2,2,0,1,206,233,77,79,29,24,10,8,3.06,3.39,2.51,A
859,Tottenham,Burnley,2,63,37,19,3,4,2,7,0,8,1,7,1,8,3,11,0,1,3,253,153,85,62,34,27,15,9,1.22,7.35,15.0,H
860,Everton,Huddersfield,2,58,42,9,4,1,3,6,0,2,1,2,2,6,1,3,3,2,0,245,170,84,75,27,37,16,16,1.5,4.3,8.06,D
861,Sunderland,Man United,2,31,69,8,5,1,3,4,0,3,2,0,5,3,4,5,1,2,0,126,274,61,84,21,20,3,6,5.1,3.74,1.79,H
862,West Brom,Man United,0,42,58,6,2,1,1,2,0,3,1,3,2,4,1,2,1,1,1,203,282,65,76,26,28,10,8,4.24,3.42,2.03,H
863,Crystal Palace,Southampton,1,47,53,4,8,3,1,1,4,0,3,6,2,4,4,0,4,1,2,146,175,62,70,25,21,10,8,2.55,3.32,3.06,H
864,Tottenham,Southampton,2,67,33,11,4,5,1,4,2,2,1,4,2,8,3,3,1,0,4,297,142,85,70,21,31,5,9,2.03,3.71,3.88,A
865,Bournemouth,West Ham,0,49,51,3,4,0,0,3,2,0,2,1,1,1,1,2,3,0,0,234,244,80,77,27,22,9,12,2.34,3.71,3.08,H
866,Sunderland,West Brom,1,54,46,2,5,0,4,2,1,0,0,4,4,2,2,0,3,3,1,202,163,74,70,24,19,9,7,2.47,3.24,3.26,D
867,Norwich,Aston Villa,1,50,50,4,4,1,2,2,2,1,0,1,3,2,1,2,3,2,0,187,184,73,80,32,30,10,12,2.05,3.53,4.02,H
868,Bournemouth,Stoke,1,62,38,2,6,0,3,0,2,2,1,5,1,1,2,1,4,2,0,280,170,85,78,23,22,3,6,2.07,3.44,4.06,A
869,Stoke,Arsenal,0,28,72,5,7,2,3,1,2,2,2,0,4,4,2,1,5,3,2,126,329,71,85,34,27,9,4,4.39,3.85,1.88,H
870,Bournemouth,Liverpool,1,32,68,4,6,1,2,2,2,1,2,4,3,2,3,2,3,1,1,178,380,75,86,25,26,7,13,5.94,4.52,1.58,A
871,Bournemouth,Everton,1,42,58,7,2,3,0,2,1,2,1,2,3,4,1,3,1,0,2,201,282,69,80,23,26,11,12,2.33,3.38,3.39,H
872,Liverpool,West Ham,2,70,30,4,6,0,2,3,3,1,1,3,3,1,4,3,2,0,0,304,124,88,65,17,28,8,6,1.36,5.28,10.21,A
873,Everton,Chelsea,0,50,50,7,7,1,2,5,3,1,2,1,2,4,5,3,2,2,0,232,229,78,81,20,32,4,8,3.77,3.67,2.03,A
874,Sunderland,Burnley,0,46,54,5,8,2,1,2,5,1,2,1,3,1,3,4,5,1,2,167,184,66,70,26,31,11,18,2.62,3.23,3.04,D
875,Liverpool,Chelsea,1,66,34,1,3,1,1,0,1,0,1,3,2,0,1,1,2,0,1,335,172,81,69,19,25,10,13,2.63,3.33,2.95,D
876,Huddersfield,Fulham,1,48,52,6,1,2,1,3,0,1,0,3,0,3,1,3,0,1,2,227,263,74,73,30,30,14,9,2.33,3.45,3.34,H
877,Watford,Aston Villa,2,63,37,10,3,2,1,6,2,2,0,4,1,6,2,4,1,0,1,320,186,85,74,29,26,11,10,1.74,3.95,5.23,H
878,Stoke,Man City,1,22,78,1,6,0,2,0,3,1,1,2,3,0,4,1,2,1,1,124,433,61,88,19,22,3,10,13.25,6.89,1.25,A
879,Arsenal,Swansea,1,77,23,7,3,2,2,2,1,3,0,5,1,4,2,3,1,1,2,439,133,88,67,27,20,13,6,1.24,7.35,13.5,H
880,Southampton,Watford,1,46,54,7,5,3,3,4,1,0,1,4,1,4,3,3,2,3,2,189,224,71,71,25,16,9,5,2.53,3.34,3.09,D
881,Southampton,West Brom,2,60,40,6,3,4,0,0,2,2,1,1,0,4,2,2,1,0,1,292,186,85,75,25,21,11,12,1.71,3.73,5.95,H
882,Everton,Man United,2,51,49,10,3,4,0,3,2,3,1,7,1,7,1,3,2,0,2,196,191,85,76,18,32,10,19,3.23,3.55,2.34,H
883,Crystal Palace,Leicester,2,47,53,7,4,5,1,1,1,1,2,6,0,7,3,0,1,0,2,195,215,81,80,20,28,3,8,2.08,3.57,3.85,H
884,Norwich,Bournemouth,1,52,48,4,2,1,1,3,1,0,0,1,3,3,1,1,1,1,0,226,205,79,78,30,19,11,4,2.36,3.48,3.23,H
885,Crystal Palace,Huddersfield,2,55,45,5,6,1,4,3,2,1,0,5,5,4,5,1,2,3,1,197,161,77,66,40,31,9,11,1.83,3.58,5.11,A
886,Southampton,Fulham,2,36,64,7,8,3,2,3,2,1,4,3,1,2,5,5,3,2,1,171,321,76,83,30,31,15,12,1.93,3.66,4.33,H
887,Southampton,Norwich,1,62,38,10,2,3,0,6,1,1,1,4,1,7,1,3,1,0,2,279,179,83,72,30,17,12,7,2.05,3.54,4.0,H
888,West Brom,Southampton,3,36,64,6,9,2,3,3,3,1,3,3,4,3,5,3,4,1,1,155,270,66,81,29,27,14,14,2.65,3.15,3.07,A
889,Leicester,Arsenal,3,40,60,7,9,2,5,3,1,2,3,2,1,4,8,3,1,2,1,175,275,78,84,29,29,5,8,4.55,3.97,1.83,A
890,West Brom,Leicester,1,43,57,3,8,1,2,1,2,1,4,4,2,1,5,2,3,2,0,144,185,66,75,28,21,14,10,2.84,3.36,2.7,A
891,Liverpool,Man United,0,50,50,7,2,1,0,5,1,1,1,0,2,3,1,4,1,0,1,237,228,75,73,28,27,7,7,2.34,3.37,3.37,A
892,Man City,Man United,2,66,34,9,0,5,0,4,0,0,0,2,1,7,0,2,0,0,3,352,179,89,77,16,23,2,3,1.88,3.85,4.37,A
893,Newcastle,West Ham,2,51,49,8,6,5,1,1,4,2,1,1,2,6,3,2,3,1,3,232,220,84,83,27,24,7,6,2.55,3.5,2.92,H
894,Watford,Hull,0,54,46,13,5,0,1,10,3,3,1,5,0,6,0,7,5,1,0,250,214,80,76,22,22,11,9,1.75,3.72,5.6,H
895,Southampton,Burnley,0,63,37,6,3,2,0,2,2,2,1,2,1,6,0,0,3,0,2,329,187,83,71,21,17,8,11,1.64,3.76,6.91,A
896,Everton,Burnley,2,67,33,12,1,2,0,6,1,4,0,4,0,6,1,6,0,0,1,311,156,86,65,28,33,12,17,1.68,3.91,5.73,H
897,Newcastle,Liverpool,2,38,62,5,8,4,1,0,4,1,3,0,3,1,5,4,3,0,3,198,303,71,85,17,31,7,10,5.09,4.17,1.71,D
898,West Ham,Swansea,1,52,48,6,2,3,1,2,1,1,0,1,1,2,1,4,1,1,2,217,194,79,77,26,28,6,9,2.09,3.49,3.92,H
899,Burnley,Watford,2,59,41,5,3,3,2,1,0,1,1,5,0,2,2,3,1,1,2,220,162,75,65,32,28,17,16,2.47,3.08,3.37,A
900,Liverpool,Chelsea,0,62,38,4,3,1,1,1,1,2,1,2,0,4,1,0,2,1,1,341,210,86,83,26,36,9,4,1.68,4.12,5.46,H
901,Tottenham,Cardiff,1,69,31,10,6,4,4,4,2,2,0,3,2,8,4,2,2,3,3,313,140,85,68,28,20,4,9,1.22,6.74,15.07,H
902,Man United,Southampton,0,55,45,8,3,2,2,4,1,2,0,3,3,4,2,4,1,2,2,240,198,84,74,34,26,10,4,1.36,5.35,10.1,D
903,Wolves,Tottenham,2,41,59,8,5,1,4,3,0,4,1,2,0,2,4,6,1,2,1,217,322,81,88,25,17,5,0,3.13,3.36,2.49,A
904,Tottenham,West Ham,2,62,38,10,7,4,2,3,3,3,2,4,4,6,2,4,5,2,2,277,161,84,76,24,30,8,8,1.55,4.43,6.78,H
905,Everton,Arsenal,2,45,55,5,7,1,3,3,2,1,2,4,2,2,7,3,0,1,1,219,281,74,85,31,30,5,7,2.67,3.64,2.69,A
906,Watford,Newcastle,2,48,52,8,2,7,0,0,0,1,2,1,1,7,1,1,1,0,5,251,266,82,81,16,28,3,15,2.41,3.39,3.22,H
907,Swansea,Crystal Palace,0,63,37,2,7,0,2,1,4,1,1,2,2,0,5,2,2,2,0,322,189,87,81,33,30,7,6,3.34,3.27,2.41,D
908,West Brom,Man City,2,22,78,2,11,0,6,1,3,1,2,0,4,2,5,0,6,3,0,121,427,70,91,13,25,3,7,7.48,4.57,1.5,A
909,Swansea,Arsenal,1,41,59,5,3,1,2,3,0,1,1,2,1,1,2,4,1,1,1,227,330,81,83,18,22,6,5,6.54,4.71,1.53,A
910,Chelsea,Southampton,3,48,52,9,6,2,2,3,2,4,2,3,2,7,4,2,2,1,0,242,254,82,84,23,15,7,1,1.44,4.72,8.66,H
911,Southampton,Man City,0,33,67,4,8,0,0,3,6,1,2,1,6,3,6,1,2,0,0,194,385,81,90,19,21,4,5,4.66,4.1,1.78,A
912,Watford,West Brom,0,51,49,8,4,1,0,3,3,4,1,3,2,6,2,2,2,0,1,207,185,74,69,24,46,13,23,2.2,3.3,3.8,H
913,Cardiff,Brighton,2,49,51,8,5,2,2,4,1,2,2,0,0,1,4,7,1,1,1,201,209,72,72,31,37,13,21,2.61,3.19,3.11,H
914,Newcastle,Burnley,0,61,39,6,1,3,0,2,1,1,0,4,1,4,0,2,1,0,3,243,152,73,57,41,39,21,16,2.19,3.15,4.05,D
915,Aston Villa,West Brom,1,52,48,5,5,0,3,2,0,3,2,0,4,1,3,4,2,2,0,215,193,77,76,41,20,14,11,2.32,3.23,3.57,A
916,Bournemouth,Stoke,1,53,47,7,8,4,2,1,4,2,2,4,0,3,5,4,3,0,3,211,186,78,75,26,34,12,13,1.92,3.66,4.43,H
917,Stoke,Chelsea,0,33,67,4,7,1,2,2,2,1,3,1,6,3,5,1,2,2,1,120,241,66,82,24,24,8,6,3.96,3.51,2.07,H
918,Everton,Aston Villa,3,66,34,6,3,5,0,0,2,1,1,1,2,6,2,0,1,0,2,342,173,90,80,18,14,2,2,1.57,4.2,6.8,H
919,Crystal Palace,West Ham,2,51,49,6,3,3,2,3,1,0,0,4,1,6,2,0,1,0,3,206,196,76,76,36,28,13,3,2.36,3.34,3.37,D
920,Middlesbrough,Stoke,1,43,57,7,4,1,0,3,4,3,0,5,4,4,3,3,1,0,0,175,230,77,81,33,35,13,14,2.33,3.24,3.53,D
921,West Brom,Man City,3,20,80,3,9,2,3,1,5,0,1,1,1,3,3,0,6,1,1,119,451,53,90,27,24,7,6,12.41,6.83,1.26,A
922,Chelsea,Watford,3,47,53,10,4,2,1,3,2,5,1,5,2,9,2,1,2,0,0,235,265,85,86,43,16,7,2,1.25,6.85,13.5,H
923,Wolves,Bournemouth,1,36,64,3,5,1,1,2,2,0,2,1,1,2,3,1,2,1,0,195,335,71,86,24,24,8,6,2.02,3.48,4.2,H
924,West Brom,Chelsea,0,29,71,4,14,2,1,0,6,2,7,3,5,3,7,1,7,1,2,123,322,73,89,16,24,7,8,9.65,5.15,1.38,A
925,Stoke,Arsenal,0,47,53,5,4,1,2,3,0,1,2,0,2,1,2,4,2,2,1,224,247,79,79,23,25,9,6,4.29,3.61,1.96,D
926,Bournemouth,Sunderland,2,54,46,6,4,3,2,1,0,2,2,4,1,3,1,3,3,2,1,231,206,77,76,39,36,10,12,1.71,3.99,5.35,H
927,Everton,Tottenham,2,35,65,3,13,1,2,1,3,1,8,0,4,3,3,0,10,1,0,188,336,76,84,24,19,8,2,2.78,3.59,2.62,D
928,Stoke,Watford,0,47,53,3,5,0,1,2,4,1,0,0,2,3,3,0,2,1,0,137,150,55,65,36,35,23,18,2.22,3.54,3.48,D
929,West Brom,Bournemouth,3,30,70,7,5,3,2,2,3,2,0,4,3,3,3,4,2,1,1,147,341,75,88,17,19,7,5,2.11,3.44,3.93,H
930,Swansea,West Ham,2,47,53,5,1,4,0,1,1,0,0,3,3,3,1,2,0,0,1,231,261,76,78,30,22,14,8,2.65,3.19,3.03,H
931,Southampton,Chelsea,1,61,39,8,5,1,3,5,0,2,2,6,1,4,4,4,1,2,1,279,175,86,75,33,31,10,9,3.2,3.37,2.43,A
932,Hull,Everton,2,42,58,7,10,2,2,2,5,3,3,2,3,5,6,2,5,2,1,191,265,72,78,30,34,10,11,4.28,3.43,2.02,D
933,Man United,West Brom,0,75,25,9,1,0,0,4,0,5,1,1,0,5,0,4,1,0,0,376,126,88,65,26,23,8,6,1.37,5.05,10.55,D
934,Southampton,Chelsea,1,35,65,5,5,1,1,2,3,2,1,6,5,2,2,3,3,1,0,170,324,76,86,24,25,10,10,2.9,3.37,2.65,A
935,West Brom,Arsenal,0,33,67,7,5,1,2,3,1,3,2,3,5,5,2,2,3,2,1,155,333,77,84,22,24,11,9,5.39,4.06,1.7,D
936,Tottenham,Stoke,2,64,36,6,5,5,2,0,1,1,2,3,1,4,4,2,1,2,3,310,171,85,77,19,21,4,4,1.79,3.75,5.09,D
937,Bournemouth,Hull,4,52,48,14,6,5,2,4,3,5,1,1,1,8,2,6,4,1,2,244,219,91,81,26,24,9,2,1.83,3.61,5.05,H
938,Leicester,Newcastle,1,64,36,3,3,0,3,3,0,0,0,4,3,2,2,1,1,2,0,252,141,82,68,25,24,11,13,1.97,3.54,4.32,A
939,Tottenham,Man City,3,44,56,4,9,1,3,1,4,2,2,2,4,3,4,1,5,1,0,206,259,75,82,38,25,6,9,2.7,3.61,2.68,A
940,Crystal Palace,Man City,0,27,73,5,6,1,1,1,2,3,3,5,2,2,2,3,4,2,0,116,324,64,88,25,29,5,9,12.96,6.73,1.26,D
941,Burnley,Sunderland,1,53,47,8,2,1,0,6,1,1,1,0,0,3,1,5,1,0,0,188,165,70,62,22,28,4,12,2.38,3.26,3.41,H
942,Arsenal,Leicester,4,71,29,11,4,4,2,3,2,4,0,4,3,6,4,5,0,0,2,353,131,86,68,33,24,7,10,1.53,4.55,6.85,H
943,Man City,Chelsea,1,56,44,4,4,1,0,2,3,1,1,4,2,4,2,1,2,0,1,254,207,81,73,20,23,6,3,2.14,3.59,3.64,A
944,Watford,Brighton,1,53,47,13,3,3,0,6,2,4,1,5,1,9,3,4,0,0,2,234,202,76,78,20,29,8,12,2.43,3.22,3.33,H
945,Everton,Man City,3,17,83,3,13,0,3,3,5,0,5,0,7,2,9,1,4,0,0,86,417,67,93,20,20,9,6,10.3,5.47,1.35,A
946,Tottenham,Chelsea,1,55,45,4,3,1,0,3,3,0,0,1,1,1,1,3,2,0,0,264,219,79,77,34,28,9,9,2.77,3.35,2.77,H
947,Man City,Fulham,2,60,40,14,5,7,2,4,3,3,0,7,3,11,1,3,4,2,5,313,201,87,78,26,13,5,3,1.13,10.17,20.82,H
948,Man United,Man City,0,30,70,6,5,1,3,3,2,2,0,0,1,1,3,5,2,3,1,163,366,71,85,24,31,4,8,6.94,4.85,1.49,A
949,Tottenham,West Brom,1,72,28,11,6,2,0,3,2,6,4,6,2,7,1,5,5,0,2,288,108,87,69,23,18,5,5,1.24,6.82,15.4,D
950,Everton,Southampton,0,45,55,3,6,1,2,2,1,0,3,0,0,2,1,1,5,2,1,185,230,81,82,29,28,12,8,2.9,3.35,2.66,D
951,Man City,Leicester,1,72,28,9,6,1,3,5,2,3,1,7,1,7,5,2,1,2,1,324,122,87,57,33,30,14,4,1.61,4.26,6.14,A
952,Everton,Cardiff,0,73,27,6,2,2,0,3,2,1,0,3,0,4,2,2,0,0,2,306,114,80,54,32,25,14,11,1.43,4.78,8.61,H
953,Watford,Stoke,1,66,34,1,2,0,1,1,0,0,1,3,1,1,1,0,1,0,0,284,145,82,66,28,30,10,13,2.04,3.69,3.86,A
954,Burnley,Tottenham,1,40,60,0,10,0,4,0,3,0,3,3,2,0,5,0,5,3,0,172,265,63,80,18,36,9,22,7.05,4.35,1.54,A
955,Watford,Crystal Palace,0,46,54,5,4,1,2,1,2,3,0,2,0,2,3,3,1,2,1,203,234,70,77,26,24,9,15,2.61,3.33,2.96,H
956,Everton,Stoke,3,46,54,7,5,1,2,3,1,3,2,3,1,3,4,4,1,0,0,238,280,84,87,27,25,2,4,1.95,3.63,4.3,A
957,Norwich,Leicester,1,66,34,4,10,0,3,3,5,1,2,3,3,0,10,4,0,2,0,281,135,76,59,34,27,18,9,2.26,3.63,3.31,A
958,Bournemouth,Watford,0,56,44,4,6,1,1,0,3,3,2,3,1,2,5,2,1,1,1,238,180,78,79,21,29,9,10,1.98,3.63,4.16,A
959,Everton,Chelsea,0,29,71,4,13,0,3,2,7,2,3,0,2,3,5,1,8,1,0,171,398,72,86,17,27,8,10,5.96,3.98,1.67,D
960,West Ham,Liverpool,1,37,63,10,11,3,1,4,3,3,7,2,3,7,2,3,9,1,2,154,249,67,74,34,24,17,6,3.97,3.62,2.03,H
961,West Ham,Bournemouth,1,65,35,7,7,3,2,2,2,2,3,3,3,5,4,2,3,2,2,292,156,83,74,36,23,12,11,2.09,3.65,3.69,A
962,Huddersfield,Chelsea,2,33,67,1,7,0,3,0,2,1,2,1,1,0,5,1,2,1,0,200,385,84,93,15,20,5,7,8.36,4.68,1.46,A
963,Crystal Palace,Norwich,0,59,41,3,5,2,0,1,3,0,2,6,2,3,3,0,2,0,1,173,123,60,51,27,31,15,19,2.13,3.36,3.95,H
964,Bournemouth,Newcastle,1,65,35,12,1,4,1,4,0,4,0,9,0,7,1,5,0,0,4,287,162,87,74,30,26,7,7,2.18,3.56,3.57,A
965,Southampton,West Ham,1,50,50,5,7,2,1,1,1,2,5,3,3,4,3,1,4,1,1,205,200,83,87,20,23,6,3,1.77,3.74,5.33,H
966,Stoke,Leicester,2,39,61,5,7,3,2,2,1,0,4,1,7,3,6,2,1,1,2,161,244,81,86,22,28,9,16,2.74,3.33,2.82,D
967,Brighton,Liverpool,0,22,78,2,4,0,0,1,3,1,1,0,2,2,4,0,0,0,0,133,463,62,87,15,18,6,10,9.78,5.39,1.34,A
968,West Brom,Crystal Palace,3,43,57,8,5,4,0,3,3,1,2,1,2,5,5,3,0,0,1,195,253,70,75,35,30,15,14,2.84,3.13,2.87,H
969,Watford,Cardiff,1,75,25,7,4,3,0,2,2,2,2,4,0,4,2,3,2,0,2,376,123,82,62,30,18,11,7,1.63,3.99,6.37,H
970,Newcastle,Man United,3,56,44,3,8,2,2,1,4,0,2,1,3,2,6,1,2,0,1,273,205,85,84,19,20,2,1,5.05,3.8,1.79,D
971,Man United,Newcastle,0,59,41,9,6,6,0,0,3,3,3,3,3,3,4,6,2,0,6,284,186,87,75,29,29,7,8,1.39,5.15,9.62,D
972,West Ham,Everton,2,49,51,8,9,1,3,6,3,1,3,0,3,6,6,2,3,2,0,227,238,88,85,25,18,5,3,2.58,3.49,2.89,D
973,Man United,Wolves,1,59,41,3,4,2,3,1,1,0,0,1,3,1,4,2,0,3,1,336,223,85,77,19,20,5,11,1.59,4.19,6.52,D
974,Chelsea,Liverpool,1,33,67,5,5,2,4,2,1,1,0,0,1,4,3,1,2,4,1,188,375,73,88,23,25,7,9,2.29,3.66,3.22,H
975,West Brom,Swansea,0,57,43,7,3,2,0,2,2,3,1,2,0,3,1,4,2,0,2,280,210,85,76,19,32,9,11,2.35,3.25,3.49,D
976,Bournemouth,West Ham,1,51,49,5,4,2,2,1,2,2,0,1,3,1,2,4,2,3,1,239,223,77,71,28,32,8,8,2.01,3.65,4.02,A
977,Cardiff,Liverpool,0,20,80,3,7,1,2,0,3,2,2,3,4,3,5,0,2,2,1,83,325,52,86,25,32,8,18,14.96,7.07,1.21,A
978,Arsenal,West Ham,0,67,33,7,5,1,2,6,2,0,1,4,3,4,3,3,2,2,1,342,165,89,72,14,19,9,7,1.55,4.65,6.28,H
979,Liverpool,Watford,3,59,41,15,4,9,2,5,2,1,0,4,0,12,0,3,4,2,6,262,179,79,68,29,28,8,9,1.29,6.19,11.8,H
980,Man United,Everton,1,59,41,6,6,2,2,3,1,1,3,3,2,3,2,3,4,1,2,321,227,87,81,27,20,6,5,1.57,4.23,6.75,D
981,Southampton,Liverpool,0,39,61,2,4,0,1,1,2,1,1,1,2,0,2,2,2,1,0,226,344,69,78,36,31,13,10,3.32,3.56,2.28,D
982,Brighton,Huddersfield,2,46,54,5,7,2,3,2,0,1,4,2,2,4,4,2,3,2,2,198,232,66,75,37,24,23,10,1.88,3.48,4.95,D
983,Bournemouth,Watford,1,60,40,7,4,2,1,3,1,2,2,5,1,5,1,2,3,0,2,297,197,80,68,24,24,11,14,1.84,3.77,4.73,D
984,Leicester,Burnley,0,64,36,10,3,3,1,3,2,4,0,7,1,5,2,5,1,1,2,256,153,79,65,30,32,15,17,1.49,4.45,7.95,D
985,Huddersfield,Cardiff,0,71,29,2,1,0,1,2,0,0,0,5,1,0,1,2,0,1,0,249,106,80,57,33,35,21,19,2.34,3.1,3.68,D
986,Newcastle,Brighton,1,66,34,13,4,2,1,6,1,5,2,7,2,6,2,7,2,0,2,204,107,76,54,42,26,18,14,2.22,3.21,3.9,A
987,Watford,Norwich,1,56,44,5,2,2,0,1,2,2,0,2,0,2,2,3,0,0,1,218,167,72,61,22,19,8,10,2.16,3.48,3.7,H
988,Man United,Crystal Palace,1,61,39,7,2,6,0,0,1,1,1,3,2,5,2,3,0,0,6,293,175,87,79,34,30,4,3,1.54,4.25,7.45,H
989,Hull,Watford,0,40,60,1,8,0,1,1,4,0,3,0,6,0,5,1,3,1,0,186,261,72,83,22,27,8,9,1.92,3.7,4.37,H
990,Sunderland,Watford,0,46,54,5,4,1,2,0,1,4,1,3,5,5,3,0,1,2,1,149,170,72,71,29,23,16,6,2.67,3.23,2.97,H
991,Southampton,Man City,0,27,73,6,6,1,0,5,3,0,3,1,3,5,2,1,4,0,1,126,334,67,87,25,27,6,9,8.06,5.11,1.42,A
992,Liverpool,Burnley,3,71,29,9,2,2,1,5,0,2,1,2,2,5,0,4,2,0,0,312,122,81,56,25,31,14,15,1.17,7.8,18.87,H
993,Chelsea,Liverpool,2,46,54,7,8,2,4,2,2,3,2,5,2,5,3,2,5,2,2,230,273,86,84,32,28,7,6,2.28,3.49,3.4,A
994,Crystal Palace,Everton,0,44,56,4,7,0,3,1,3,3,1,4,5,1,4,3,3,3,0,188,241,76,79,29,22,12,5,3.19,3.45,2.4,A
995,Watford,Chelsea,0,39,61,3,2,1,1,2,1,0,0,0,3,2,0,1,2,1,1,186,289,79,87,30,41,4,6,5.44,3.74,1.76,A
996,Middlesbrough,Chelsea,1,45,55,4,8,0,2,3,2,1,4,0,3,3,6,1,2,1,0,243,289,80,82,23,19,6,6,6.83,4.28,1.56,A
997,Southampton,Chelsea,1,41,59,5,7,3,0,2,3,0,4,0,5,3,3,2,4,0,2,211,294,76,83,22,25,4,5,4.48,3.74,1.88,A
998,Man United,Chelsea,0,67,33,8,3,1,1,4,2,3,0,3,2,2,3,6,0,1,1,314,154,89,73,11,27,2,4,2.6,3.38,2.95,D
999,Liverpool,West Brom,0,69,31,7,3,1,0,1,2,5,1,2,2,4,1,3,2,0,1,371,160,87,72,29,28,8,10,1.23,7.25,14.75,D
1000,Bournemouth,Man City,0,17,83,0,9,0,1,0,5,0,3,0,9,0,6,0,3,3,0,90,430,61,92,9,18,1,6,11.74,7.23,1.23,A
1001,Bournemouth,Stoke,1,58,42,6,6,0,2,4,2,2,2,0,3,3,3,3,4,2,0,279,191,86,81,25,24,8,8,2.24,3.5,3.47,D
1002,Stoke,Tottenham,0,28,72,2,5,0,1,2,2,0,2,2,1,1,3,1,2,1,0,117,298,61,84,21,36,4,11,11.07,5.54,1.34,A
1003,Leicester,Liverpool,2,37,63,10,6,6,3,2,1,2,2,5,6,8,4,2,2,3,4,140,226,55,80,43,41,24,15,5.75,4.27,1.63,H
1004,Tottenham,Brighton,1,77,23,13,2,4,1,4,1,5,0,4,1,8,2,5,0,1,2,360,108,87,52,29,25,13,10,1.25,6.8,13.55,H
1005,Arsenal,Sunderland,2,72,28,4,4,1,1,2,3,1,0,0,1,2,4,2,1,2,0,350,129,85,75,31,16,11,8,1.28,6.14,13.53,H
1006,Chelsea,Leicester,0,46,54,5,12,3,1,0,6,2,5,3,2,3,8,2,4,1,3,233,262,78,83,28,28,2,7,1.3,5.95,11.85,D
1007,Newcastle,Everton,2,45,55,8,5,2,3,3,0,3,2,0,1,5,5,3,0,1,2,192,237,68,78,25,36,4,14,2.85,3.21,2.78,H
1008,Man City,Swansea,1,74,26,10,0,3,0,3,0,4,0,8,0,8,0,2,0,0,2,376,132,88,63,29,23,8,7,1.23,7.55,13.6,H
1009,Burnley,Chelsea,1,33,67,4,8,0,4,3,3,1,1,1,3,3,7,1,1,3,0,194,414,84,92,20,16,5,7,10.84,4.89,1.37,A
1010,Man City,Liverpool,4,62,38,3,6,1,4,1,2,1,0,5,1,1,5,2,2,2,0,341,212,82,70,29,25,13,8,1.67,4.15,5.56,A
