,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
13,07/01/2020,Israeli Liga Bet - IL,Ironi Bnei Kabul x Bnei Bir Al Maksur,HT,1x0,1,0,7,1,1,1,28,14,63,37,8,3,52,7,1.02,1.03,200.0,880.0,34.0,70.0,1.04,1.06,15.0,22.0,1.22,1.71,2.4,5.6,2.04,2.76,1.56,1.96,2.42,6.6,1.18,1.7,1.95,3.0,1000.0,,1000.0,
14,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,50,0x0,0,2,2,1,0,7,20,45,32,68,3,4,6,24,6.0,6.6,2.08,2.14,2.72,2.78,2.42,2.44,1.69,1.7,6.4,7.0,1.17,1.18,22.0,24.0,1.04,1.05,75.0,1000.0,,1.02,610.0,,60.0,75.0,1000.0,
15,07/01/2020,Portuguese U23 - PT,Portimonense U23 x Famalicao U23,FT,4x0,10,1,5,3,4,7,90,66,50,50,11,9,30,20,,1.01,1000.0,,1000.0,,,,,,,,,,,,,,1.26,,,,,,1.05,,,
16,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,30,0x0,0,1,0,3,3,1,14,16,57,43,5,7,11,19,1.99,2.08,5.2,5.5,3.0,3.3,1.75,1.82,2.2,2.34,3.35,3.85,1.35,1.43,8.0,9.0,1.13,1.15,24.0,32.0,1.04,1.05,26.0,38.0,120.0,,1000.0,
17,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,0,0x0,0,0,0,0,0,0,0,0,50,50,1,1,10,10,1.27,9.8,1.33,14.0,3.8,6.8,1.04,1.2,6.0,30.0,1.55,1.96,2.04,2.82,2.24,2.48,1.68,1.8,2.24,5.0,1.25,1.8,,,,,1.02,
18,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,30,1x0,2,1,1,0,0,1,20,20,46,54,7,9,19,11,1.77,1.81,6.2,6.4,3.5,3.6,1.26,1.28,4.6,4.9,2.22,2.28,1.79,1.82,5.2,5.5,1.22,1.24,15.0,17.0,1.06,1.07,46.0,60.0,55.0,90.0,1000.0,
19,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,60,0x1,1,4,2,1,0,8,24,53,34,66,4,8,17,33,29.0,34.0,1.24,1.25,6.2,6.4,1.53,1.55,2.8,2.9,3.65,3.85,1.35,1.38,12.0,13.5,1.08,1.09,50.0,110.0,1.01,1.02,9.8,,27.0,,7.0,
20,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,10,0x0,0,0,0,1,1,1,1,6,63,37,1,6,12,17,1.9,1.98,4.4,4.9,3.6,3.9,1.36,1.4,3.5,3.75,2.1,2.16,1.86,1.91,4.0,4.2,1.32,1.33,8.4,9.4,1.12,1.14,9.0,,50.0,,1000.0,
21,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,40,1x0,1,1,3,4,3,1,20,19,58,42,7,4,52,18,1.28,1.31,19.5,23.0,5.5,5.7,1.24,1.26,4.8,5.2,1.95,2.14,1.88,2.06,4.1,4.9,1.25,1.32,11.0,14.5,1.07,1.1,9.0,15.0,46.0,,9.8,
22,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,10,0x0,0,0,0,0,0,0,3,6,60,40,4,7,12,8,2.7,2.78,2.7,2.82,3.65,3.9,1.31,1.33,4.0,4.3,1.9,1.96,2.04,2.12,3.4,3.7,1.37,1.42,6.8,7.8,1.15,1.18,21.0,28.0,20.0,27.0,90.0,
