HomeTeam;AwayTeam;FTR;Div;Aposta;odd;resultado_aposta;retorno;faixa_odd
Nice;Lyon;H;F1;H;3.4;ganha;240.0;(3.0, 3.5]
Guingamp;Toulouse;H;F1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Lorient;Paris SG;A;F1;H;7.5;perdida;-100.0;(5.0, 10.0]
Monaco;Nantes;H;F1;H;1.7;ganha;70.0;(1.5, 1.75]
Montpellier;Reims;H;F1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Troyes;Lille;D;F1;H;3.6;perdida;-100.0;(3.5, 4.0]
Bastia;Ajaccio GFCO;A;F1;H;2.1;perdida;-100.0;(2.0, 2.25]
Caen;Angers;D;F1;H;1.8;perdida;-100.0;(1.75, 2.0]
Rennes;Bordeaux;D;F1;H;2.3;perdida;-100.0;(2.25, 2.5]
St Etienne;Marseille;A;F1;H;2.45;perdida;-100.0;(2.25, 2.5]
Lyon;Montpellier;A;F1;H;1.57;perdida;-100.0;(1.5, 1.75]
Ajaccio GFCO;Lorient;D;F1;H;2.8;perdida;-100.0;(2.5, 3.0]
Angers;Lille;H;F1;H;2.9;ganha;190.0;(2.5, 3.0]
Nantes;Bastia;D;F1;H;1.91;perdida;-100.0;(1.75, 2.0]
Paris SG;Troyes;H;F1;H;1.08;ganha;8.000000000000007;(1.0, 1.25]
Reims;Rennes;D;F1;H;3.0;perdida;-100.0;(2.5, 3.0]
Toulouse;Nice;H;F1;H;2.38;ganha;138.0;(2.25, 2.5]
Bordeaux;Caen;A;F1;H;1.95;perdida;-100.0;(1.75, 2.0]
Marseille;Monaco;D;F1;H;1.95;perdida;-100.0;(1.75, 2.0]
St Etienne;Guingamp;H;F1;H;1.83;ganha;83.0;(1.75, 2.0]
Angers;Paris SG;D;F1;H;10.0;perdida;-100.0;(5.0, 10.0]
Lorient;Nice;D;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Nantes;Lyon;D;F1;H;3.6;perdida;-100.0;(3.5, 4.0]
Bastia;Bordeaux;H;F1;H;3.0;ganha;200.0;(2.5, 3.0]
Guingamp;Reims;A;F1;H;1.91;perdida;-100.0;(1.75, 2.0]
Lille;St Etienne;H;F1;H;2.5;ganha;150.0;(2.25, 2.5]
Monaco;Caen;D;F1;H;1.85;perdida;-100.0;(1.75, 2.0]
Montpellier;Ajaccio GFCO;A;F1;H;1.83;perdida;-100.0;(1.75, 2.0]
Troyes;Toulouse;A;F1;H;3.0;perdida;-100.0;(2.5, 3.0]
Rennes;Marseille;A;F1;H;3.1;perdida;-100.0;(3.0, 3.5]
Nice;Paris SG;A;F1;H;6.5;perdida;-100.0;(5.0, 10.0]
Ajaccio GFCO;Nantes;D;F1;H;2.5;perdida;-100.0;(2.25, 2.5]
Bastia;Monaco;A;F1;H;3.5;perdida;-100.0;(3.0, 3.5]
Caen;Lille;A;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Lyon;Angers;A;F1;H;1.53;perdida;-100.0;(1.5, 1.75]
Reims;Troyes;D;F1;H;1.67;perdida;-100.0;(1.5, 1.75]
Toulouse;Lorient;A;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Bordeaux;Guingamp;H;F1;H;2.0;ganha;100.0;(1.75, 2.0]
Marseille;Montpellier;D;F1;H;1.65;perdida;-100.0;(1.5, 1.75]
St Etienne;Rennes;D;F1;H;2.05;perdida;-100.0;(2.0, 2.25]
Rennes;Caen;D;F1;H;2.38;perdida;-100.0;(2.25, 2.5]
Lille;Lorient;H;F1;H;1.75;ganha;75.0;(1.5, 1.75]
Montpellier;Guingamp;H;F1;H;2.0;ganha;100.0;(1.75, 2.0]
Nantes;Toulouse;D;F1;H;2.38;perdida;-100.0;(2.25, 2.5]
Reims;Nice;D;F1;H;2.6;perdida;-100.0;(2.5, 3.0]
Troyes;Bastia;D;F1;H;2.38;perdida;-100.0;(2.25, 2.5]
Angers;Bordeaux;D;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Marseille;Ajaccio GFCO;D;F1;H;1.4;perdida;-100.0;(1.25, 1.5]
Monaco;St Etienne;H;F1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Paris SG;Lyon;H;F1;H;1.25;ganha;25.0;(1.0, 1.25]
Nice;Montpellier;H;F1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Bastia;Reims;H;F1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Caen;Paris SG;A;F1;H;7.0;perdida;-100.0;(5.0, 10.0]
Guingamp;Rennes;A;F1;H;2.5;perdida;-100.0;(2.25, 2.5]
Lorient;Nantes;D;F1;H;2.15;perdida;-100.0;(2.0, 2.25]
Toulouse;Lille;D;F1;H;2.55;perdida;-100.0;(2.5, 3.0]
Troyes;Monaco;D;F1;H;4.2;perdida;-100.0;(4.0, 4.5]
Ajaccio GFCO;Lyon;H;F1;H;3.25;ganha;225.0;(3.0, 3.5]
Bordeaux;Marseille;D;F1;H;2.8;perdida;-100.0;(2.5, 3.0]
St Etienne;Angers;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Paris SG;Bastia;H;F1;H;1.1;ganha;10.000000000000009;(1.0, 1.25]
Angers;Caen;H;F1;H;2.5;ganha;150.0;(2.25, 2.5]
Lyon;Troyes;H;F1;H;1.33;ganha;33.00000000000001;(1.25, 1.5]
Monaco;Ajaccio GFCO;D;F1;H;1.62;perdida;-100.0;(1.5, 1.75]
Montpellier;Bordeaux;A;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Reims;Toulouse;A;F1;H;2.6;perdida;-100.0;(2.5, 3.0]
Rennes;Lorient;D;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Lille;Nice;D;F1;H;1.85;perdida;-100.0;(1.75, 2.0]
Marseille;Guingamp;D;F1;H;1.62;perdida;-100.0;(1.5, 1.75]
Nantes;St Etienne;H;F1;H;2.5;ganha;150.0;(2.25, 2.5]
Nice;Angers;H;F1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Ajaccio GFCO;Reims;D;F1;H;2.05;perdida;-100.0;(2.0, 2.25]
Bastia;Montpellier;H;F1;H;2.75;ganha;175.0;(2.5, 3.0]
Bordeaux;Lille;H;F1;H;2.4;ganha;140.0;(2.25, 2.5]
Guingamp;Nantes;D;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Toulouse;Paris SG;A;F1;H;8.0;perdida;-100.0;(5.0, 10.0]
Troyes;Rennes;A;F1;H;3.75;perdida;-100.0;(3.5, 4.0]
Caen;Marseille;A;F1;H;2.9;perdida;-100.0;(2.5, 3.0]
Lorient;Monaco;A;F1;H;3.0;perdida;-100.0;(2.5, 3.0]
St Etienne;Lyon;H;F1;H;2.88;ganha;188.0;(2.5, 3.0]
Rennes;Ajaccio GFCO;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Guingamp;Bastia;H;F1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Lille;Troyes;A;F1;H;1.36;perdida;-100.0;(1.25, 1.5]
Montpellier;Caen;A;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Nantes;Bordeaux;D;F1;H;2.38;perdida;-100.0;(2.25, 2.5]
Nice;Lorient;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Paris SG;Angers;H;F1;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
Lyon;Marseille;D;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Monaco;Toulouse;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Reims;St Etienne;D;F1;H;2.7;perdida;-100.0;(2.5, 3.0]
Marseille;Lille;D;F1;H;1.95;perdida;-100.0;(1.75, 2.0]
Ajaccio GFCO;Montpellier;A;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Angers;Monaco;H;F1;H;3.4;ganha;240.0;(3.0, 3.5]
Bastia;Lyon;H;F1;H;5.5;ganha;450.0;(5.0, 10.0]
Lorient;Reims;H;F1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Toulouse;Guingamp;A;F1;H;2.15;perdida;-100.0;(2.0, 2.25]
Troyes;Nantes;A;F1;H;3.2;perdida;-100.0;(3.0, 3.5]
Bordeaux;Rennes;H;F1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Caen;Nice;H;F1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
St Etienne;Paris SG;A;F1;H;7.5;perdida;-100.0;(5.0, 10.0]
Monaco;Bastia;H;F1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Montpellier;Marseille;A;F1;H;2.6;perdida;-100.0;(2.5, 3.0]
Guingamp;Troyes;H;F1;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Lille;Caen;H;F1;H;1.75;ganha;75.0;(1.5, 1.75]
Lyon;Bordeaux;H;F1;H;1.67;ganha;67.0;(1.5, 1.75]
Nantes;Ajaccio GFCO;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Nice;Toulouse;H;F1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Paris SG;Lorient;H;F1;H;1.18;ganha;17.999999999999993;(1.0, 1.25]
Reims;Angers;H;F1;H;2.4;ganha;140.0;(2.25, 2.5]
Rennes;St Etienne;A;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Ajaccio GFCO;Guingamp;D;F1;H;2.6;perdida;-100.0;(2.5, 3.0]
Angers;Lyon;A;F1;H;3.6;perdida;-100.0;(3.5, 4.0]
Bastia;Troyes;H;F1;H;1.83;ganha;83.0;(1.75, 2.0]
Caen;Reims;A;F1;H;2.05;perdida;-100.0;(2.0, 2.25]
Lorient;Montpellier;D;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Monaco;Nice;H;F1;H;1.8;ganha;80.0;(1.75, 2.0]
Toulouse;Nantes;D;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Bordeaux;St Etienne;A;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Lille;Rennes;D;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Marseille;Paris SG;A;F1;H;5.25;perdida;-100.0;(5.0, 10.0]
Rennes;Angers;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Ajaccio GFCO;Troyes;A;F1;H;1.67;perdida;-100.0;(1.5, 1.75]
Guingamp;Bordeaux;A;F1;H;2.25;perdida;-100.0;(2.0, 2.25]
Montpellier;Toulouse;H;F1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Nantes;Lorient;H;F1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Paris SG;Lille;D;F1;H;1.4;perdida;-100.0;(1.25, 1.5]
Reims;Bastia;A;F1;H;1.85;perdida;-100.0;(1.75, 2.0]
Lyon;Caen;H;F1;H;1.57;ganha;57.00000000000001;(1.5, 1.75]
Nice;Marseille;D;F1;H;3.1;perdida;-100.0;(3.0, 3.5]
St Etienne;Monaco;D;F1;H;2.55;perdida;-100.0;(2.5, 3.0]
Bordeaux;Nice;D;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Angers;Montpellier;A;F1;H;2.9;perdida;-100.0;(2.5, 3.0]
Lorient;Guingamp;H;F1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Monaco;Troyes;H;F1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Paris SG;Reims;H;F1;H;1.18;ganha;17.999999999999993;(1.0, 1.25]
Toulouse;Ajaccio GFCO;D;F1;H;1.8;perdida;-100.0;(1.75, 2.0]
Caen;Rennes;H;F1;H;2.7;ganha;170.00000000000003;(2.5, 3.0]
Lille;Lyon;H;F1;H;2.63;ganha;163.0;(2.5, 3.0]
Marseille;St Etienne;D;F1;H;1.91;perdida;-100.0;(1.75, 2.0]
Nice;Bastia;A;F1;H;1.83;perdida;-100.0;(1.75, 2.0]
Guingamp;Angers;D;F1;H;2.05;perdida;-100.0;(2.0, 2.25]
Montpellier;Lille;H;F1;H;2.4;ganha;140.0;(2.25, 2.5]
Reims;Bordeaux;H;F1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Toulouse;Rennes;A;F1;H;2.3;perdida;-100.0;(2.25, 2.5]
Troyes;Lorient;A;F1;H;3.3;perdida;-100.0;(3.0, 3.5]
Lyon;Paris SG;H;F1;H;5.0;ganha;400.0;(4.5, 5.0]
Nantes;Monaco;D;F1;H;2.45;perdida;-100.0;(2.25, 2.5]
St Etienne;Caen;A;F1;H;1.73;perdida;-100.0;(1.5, 1.75]
Caen;Monaco;D;F1;H;3.25;perdida;-100.0;(3.0, 3.5]
Angers;St Etienne;D;F1;H;3.1;perdida;-100.0;(3.0, 3.5]
Bastia;Lorient;D;F1;H;2.3;perdida;-100.0;(2.25, 2.5]
Bordeaux;Ajaccio GFCO;D;F1;H;1.67;perdida;-100.0;(1.5, 1.75]
Lille;Reims;H;F1;H;1.83;ganha;83.0;(1.75, 2.0]
Nice;Troyes;H;F1;H;1.53;ganha;53.0;(1.5, 1.75]
Paris SG;Montpellier;D;F1;H;1.44;perdida;-100.0;(1.25, 1.5]
Lyon;Guingamp;H;F1;H;1.45;ganha;44.99999999999999;(1.25, 1.5]
Marseille;Toulouse;D;F1;H;1.7;perdida;-100.0;(1.5, 1.75]
Rennes;Nantes;H;F1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Ajaccio GFCO;Marseille;D;F1;H;3.6;perdida;-100.0;(3.5, 4.0]
Bastia;Nantes;D;F1;H;2.88;perdida;-100.0;(2.5, 3.0]
Monaco;Reims;D;F1;H;1.62;perdida;-100.0;(1.5, 1.75]
Ajaccio GFCO;Caen;H;F1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Bastia;Lille;A;F1;H;3.1;perdida;-100.0;(3.0, 3.5]
Guingamp;St Etienne;H;F1;H;3.0;ganha;200.0;(2.5, 3.0]
Lorient;Marseille;D;F1;H;3.1;perdida;-100.0;(3.0, 3.5]
Montpellier;Nice;A;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Toulouse;Bordeaux;H;F1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Nantes;Angers;H;F1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Rennes;Lyon;D;F1;H;3.2;perdida;-100.0;(3.0, 3.5]
Troyes;Paris SG;A;F1;H;12.0;perdida;-100.0;(10.0, 15.0]
Marseille;Rennes;A;F1;H;1.91;perdida;-100.0;(1.75, 2.0]
Angers;Lorient;H;F1;H;2.6;ganha;160.0;(2.5, 3.0]
Caen;Troyes;H;F1;H;1.5;ganha;50.0;(1.25, 1.5]
Lille;Toulouse;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Lyon;Nantes;H;F1;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Reims;Guingamp;A;F1;H;2.2;perdida;-100.0;(2.0, 2.25]
St Etienne;Montpellier;H;F1;H;2.0;ganha;100.0;(1.75, 2.0]
Bordeaux;Bastia;D;F1;H;1.75;perdida;-100.0;(1.5, 1.75]
Nice;Ajaccio GFCO;H;F1;H;1.8;ganha;80.0;(1.75, 2.0]
Paris SG;Monaco;A;F1;H;1.33;perdida;-100.0;(1.25, 1.5]
Monaco;Bordeaux;A;F1;H;1.73;perdida;-100.0;(1.5, 1.75]
Ajaccio GFCO;St Etienne;A;F1;H;3.3;perdida;-100.0;(3.0, 3.5]
Guingamp;Montpellier;D;F1;H;2.3;perdida;-100.0;(2.25, 2.5]
Paris SG;Nice;H;F1;H;1.57;ganha;57.00000000000001;(1.5, 1.75]
Rennes;Reims;H;F1;H;1.95;ganha;95.0;(1.75, 2.0]
Toulouse;Caen;H;F1;H;2.0;ganha;100.0;(1.75, 2.0]
Troyes;Angers;A;F1;H;3.4;perdida;-100.0;(3.0, 3.5]
Bastia;Marseille;H;F1;H;3.25;ganha;225.0;(3.0, 3.5]
Lorient;Lyon;A;F1;H;3.8;perdida;-100.0;(3.5, 4.0]
Nantes;Lille;A;F1;H;2.3;perdida;-100.0;(2.25, 2.5]
Montpellier;Lyon;A;F1;H;3.5;perdida;-100.0;(3.0, 3.5]
Angers;Ajaccio GFCO;D;F1;H;2.15;perdida;-100.0;(2.0, 2.25]
Caen;Lorient;A;F1;H;2.15;perdida;-100.0;(2.0, 2.25]
Guingamp;Paris SG;A;F1;H;3.75;perdida;-100.0;(3.5, 4.0]
Reims;Nantes;H;F1;H;2.4;ganha;140.0;(2.25, 2.5]
St Etienne;Troyes;H;F1;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Toulouse;Bastia;H;F1;H;1.75;ganha;75.0;(1.5, 1.75]
Lille;Monaco;H;F1;H;2.25;ganha;125.0;(2.0, 2.25]
Marseille;Bordeaux;D;F1;H;1.83;perdida;-100.0;(1.75, 2.0]
Nice;Rennes;H;F1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Lyon;Nice;D;F1;H;1.55;perdida;-100.0;(1.5, 1.75]
Ajaccio GFCO;Lille;A;F1;H;3.2;perdida;-100.0;(3.0, 3.5]
Bastia;St Etienne;A;F1;H;4.0;perdida;-100.0;(3.5, 4.0]
Bordeaux;Angers;A;F1;H;1.85;perdida;-100.0;(1.75, 2.0]
Lorient;Toulouse;D;F1;H;2.8;perdida;-100.0;(2.5, 3.0]
Paris SG;Caen;H;F1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Troyes;Reims;H;F1;H;5.0;ganha;400.0;(4.5, 5.0]
Monaco;Marseille;H;F1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Nantes;Montpellier;A;F1;H;2.4;perdida;-100.0;(2.25, 2.5]
Rennes;Guingamp;A;F1;H;1.91;perdida;-100.0;(1.75, 2.0]
Nice;Reims;H;F1;H;1.65;ganha;64.99999999999999;(1.5, 1.75]
Toulouse;Lyon;A;F1;H;3.5;perdida;-100.0;(3.0, 3.5]
Ajaccio GFCO;Bastia;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Guingamp;Caen;D;F1;H;1.95;perdida;-100.0;(1.75, 2.0]
Montpellier;Troyes;H;F1;H;1.25;ganha;25.0;(1.0, 1.25]
Rennes;Monaco;D;F1;H;2.7;perdida;-100.0;(2.5, 3.0]
St Etienne;Lorient;H;F1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Lille;Angers;D;F1;H;1.62;perdida;-100.0;(1.5, 1.75]
Paris SG;Rennes;H;F1;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Caen;Bastia;D;F1;H;1.95;perdida;-100.0;(1.75, 2.0]
Lorient;Lille;A;F1;H;3.5;perdida;-100.0;(3.0, 3.5]
Lyon;Ajaccio GFCO;H;F1;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Monaco;Guingamp;H;F1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Nantes;Nice;H;F1;H;3.0;ganha;200.0;(2.5, 3.0]
Reims;Montpellier;A;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
St Etienne;Toulouse;D;F1;H;2.0;perdida;-100.0;(1.75, 2.0]
Troyes;Bordeaux;A;F1;H;4.5;perdida;-100.0;(4.0, 4.5]
Angers;Marseille;A;F1;H;3.4;perdida;-100.0;(3.0, 3.5]
Ajaccio GFCO;Paris SG;A;F1;H;7.5;perdida;-100.0;(5.0, 10.0]
Bastia;Angers;H;F1;H;2.5;ganha;150.0;(2.25, 2.5]
Bordeaux;Lorient;H;F1;H;1.7;ganha;70.0;(1.5, 1.75]
Lille;Guingamp;D;F1;H;1.44;perdida;-100.0;(1.25, 1.5]
Lyon;Monaco;H;F1;H;1.7;ganha;70.0;(1.5, 1.75]
Marseille;Reims;H;F1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Montpellier;Rennes;H;F1;H;2.38;ganha;138.0;(2.25, 2.5]
Nantes;Caen;A;F1;H;1.83;perdida;-100.0;(1.75, 2.0]
Nice;St Etienne;H;F1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Toulouse;Troyes;H;F1;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Bordeaux;Paris SG;D;F1;H;5.5;perdida;-100.0;(5.0, 10.0]
Angers;Toulouse;A;F1;H;4.75;perdida;-100.0;(4.5, 5.0]
Caen;Bordeaux;H;F1;H;2.38;ganha;138.0;(2.25, 2.5]
Guingamp;Nice;A;F1;H;4.2;perdida;-100.0;(4.0, 4.5]
Lorient;Ajaccio GFCO;H;F1;H;3.1;ganha;210.0;(3.0, 3.5]
Monaco;Montpellier;H;F1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Paris SG;Nantes;H;F1;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Reims;Lyon;H;F1;H;3.3;ganha;229.99999999999997;(3.0, 3.5]
Rennes;Bastia;A;F1;H;1.83;perdida;-100.0;(1.75, 2.0]
St Etienne;Lille;A;F1;H;2.38;perdida;-100.0;(2.25, 2.5]
Troyes;Marseille;D;F1;H;5.0;perdida;-100.0;(4.5, 5.0]
Kerkyra;Platanias;A;G1;H;2.4;perdida;-100.0;(2.25, 2.5]
Levadeiakos;Panathinaikos;A;G1;H;6.5;perdida;-100.0;(5.0, 10.0]
Panionios;Asteras Tripolis;H;G1;H;2.5;ganha;150.0;(2.25, 2.5]
AEK;Xanthi;H;G1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Giannina;Atromitos;H;G1;H;2.4;ganha;140.0;(2.25, 2.5]
Olympiakos;Veria;H;G1;H;1.13;ganha;12.99999999999999;(1.0, 1.25]
PAOK;Panetolikos;H;G1;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Larisa;Iraklis;D;G1;H;1.75;perdida;-100.0;(1.5, 1.75]
Platanias;Levadeiakos;H;G1;H;1.8;ganha;80.0;(1.75, 2.0]
Veria;AEK;A;G1;H;6.5;perdida;-100.0;(5.0, 10.0]
Xanthi;Panionios;A;G1;H;2.38;perdida;-100.0;(2.25, 2.5]
Atromitos;Panetolikos;A;G1;H;1.91;perdida;-100.0;(1.75, 2.0]
Iraklis;Olympiakos;A;G1;H;13.0;perdida;-100.0;(10.0, 15.0]
Kerkyra;Larisa;H;G1;H;2.15;ganha;114.99999999999999;(2.0, 2.25]
Panathinaikos;Giannina;H;G1;H;1.18;ganha;17.999999999999993;(1.0, 1.25]
Asteras Tripolis;PAOK;A;G1;H;3.5;perdida;-100.0;(3.0, 3.5]
Giannina;Platanias;D;G1;H;2.25;perdida;-100.0;(2.0, 2.25]
Panetolikos;Panathinaikos;D;G1;H;6.0;perdida;-100.0;(5.0, 10.0]
Panionios;Veria;A;G1;H;1.5;perdida;-100.0;(1.25, 1.5]
Atromitos;Asteras Tripolis;H;G1;H;2.38;ganha;138.0;(2.25, 2.5]
Larisa;Olympiakos;H;G1;H;10.0;ganha;900.0;(5.0, 10.0]
Levadeiakos;Kerkyra;H;G1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
PAOK;Xanthi;D;G1;H;1.4;perdida;-100.0;(1.25, 1.5]
AEK;Iraklis;D;G1;H;1.17;perdida;-100.0;(1.0, 1.25]
Iraklis;Panionios;A;G1;H;2.8;perdida;-100.0;(2.5, 3.0]
Kerkyra;Giannina;A;G1;H;2.3;perdida;-100.0;(2.25, 2.5]
Levadeiakos;Larisa;D;G1;H;2.2;perdida;-100.0;(2.0, 2.25]
Olympiakos;AEK;H;G1;H;1.75;ganha;75.0;(1.5, 1.75]
Panathinaikos;Asteras Tripolis;H;G1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Platanias;Panetolikos;D;G1;H;1.83;perdida;-100.0;(1.75, 2.0]
Veria;PAOK;D;G1;H;9.5;perdida;-100.0;(5.0, 10.0]
Xanthi;Atromitos;D;G1;H;2.3;perdida;-100.0;(2.25, 2.5]
Asteras Tripolis;Platanias;H;G1;H;1.73;ganha;73.0;(1.5, 1.75]
Panetolikos;Kerkyra;H;G1;H;1.73;ganha;73.0;(1.5, 1.75]
Panionios;Olympiakos;A;G1;H;7.0;perdida;-100.0;(5.0, 10.0]
Atromitos;Veria;H;G1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
PAOK;Iraklis;H;G1;H;1.18;ganha;17.999999999999993;(1.0, 1.25]
Larisa;AEK;A;G1;H;4.6;perdida;-100.0;(4.5, 5.0]
AEK;Panionios;D;G1;H;1.57;perdida;-100.0;(1.5, 1.75]
Kerkyra;Asteras Tripolis;H;G1;H;3.0;ganha;200.0;(2.5, 3.0]
Platanias;Xanthi;A;G1;H;1.85;perdida;-100.0;(1.75, 2.0]
Giannina;Larisa;H;G1;H;2.25;ganha;125.0;(2.0, 2.25]
Iraklis;Atromitos;A;G1;H;3.2;perdida;-100.0;(3.0, 3.5]
Levadeiakos;Panetolikos;H;G1;H;2.4;ganha;140.0;(2.25, 2.5]
Olympiakos;PAOK;H;G1;H;1.5;ganha;50.0;(1.25, 1.5]
Veria;Panathinaikos;D;G1;H;12.0;perdida;-100.0;(10.0, 15.0]
Atromitos;Olympiakos;A;G1;H;7.5;perdida;-100.0;(5.0, 10.0]
Larisa;Panionios;H;G1;H;2.45;ganha;145.00000000000003;(2.25, 2.5]
Xanthi;Kerkyra;D;G1;H;1.62;perdida;-100.0;(1.5, 1.75]
Asteras Tripolis;Levadeiakos;H;G1;H;1.53;ganha;53.0;(1.5, 1.75]
Panathinaikos;Iraklis;H;G1;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
PAOK;AEK;H;G1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Veria;Platanias;D;G1;H;2.88;perdida;-100.0;(2.5, 3.0]
Panetolikos;Giannina;A;G1;H;1.95;perdida;-100.0;(1.75, 2.0]
AEK;Atromitos;D;G1;H;1.44;perdida;-100.0;(1.25, 1.5]
Giannina;Asteras Tripolis;A;G1;H;2.45;perdida;-100.0;(2.25, 2.5]
Levadeiakos;Xanthi;D;G1;H;2.4;perdida;-100.0;(2.25, 2.5]
Kerkyra;Veria;H;G1;H;1.8;ganha;80.0;(1.75, 2.0]
Olympiakos;Panathinaikos;H;G1;H;1.67;ganha;67.0;(1.5, 1.75]
Panetolikos;Larisa;H;G1;H;1.83;ganha;83.0;(1.75, 2.0]
Panionios;PAOK;H;G1;H;3.6;ganha;260.0;(3.5, 4.0]
Iraklis;Platanias;D;G1;H;3.2;perdida;-100.0;(3.0, 3.5]
Giannina;Levadeiakos;D;G1;H;1.67;perdida;-100.0;(1.5, 1.75]
Asteras Tripolis;Larisa;D;G1;H;1.5;perdida;-100.0;(1.25, 1.5]
Giannina;Veria;H;G1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Levadeiakos;Iraklis;H;G1;H;1.75;ganha;75.0;(1.5, 1.75]
Olympiakos;Kerkyra;D;G1;H;1.1;perdida;-100.0;(1.0, 1.25]
Panetolikos;Xanthi;A;G1;H;2.0;perdida;-100.0;(1.75, 2.0]
Panionios;Panathinaikos;D;G1;H;3.75;perdida;-100.0;(3.5, 4.0]
PAOK;Atromitos;A;G1;H;1.4;perdida;-100.0;(1.25, 1.5]
Kerkyra;AEK;D;G1;H;5.5;perdida;-100.0;(5.0, 10.0]
Platanias;Panionios;D;G1;H;2.5;perdida;-100.0;(2.25, 2.5]
Veria;Panetolikos;D;G1;H;3.75;perdida;-100.0;(3.5, 4.0]
Olympiakos;Levadeiakos;H;G1;H;1.13;ganha;12.99999999999999;(1.0, 1.25]
Panathinaikos;PAOK;H;G1;H;2.0;ganha;100.0;(1.75, 2.0]
Xanthi;Asteras Tripolis;H;G1;H;2.4;ganha;140.0;(2.25, 2.5]
Iraklis;Giannina;H;G1;H;2.9;ganha;190.0;(2.5, 3.0]
AEK;Levadeiakos;H;G1;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
